
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 995 | Sardine: 101 | Crab: 20 | Shark: 3 | Total: 1119
Simulated Sec 270 | Algae: 1009 | Sardine: 10 | Crab: 22 | Shark: 6 | Total: 1079
Simulated Sec 271 | Algae: 1040 | Sardine: 9 | Crab: 22 | Shark: 6 | Total: 1110
Simulated Sec 272 | Algae: 1078 | Sardine: 8 | Crab: 22 | Shark: 6 | Total: 1148
Simulated Sec 273 | Algae: 1159 | Sardine: 6 | Crab: 22 | Shark: 6 | Total: 1229
Simulated Sec 274 | Algae: 1179 | Sardine: 5 | Crab: 22 | Shark: 6 | Total: 1249
Simulated Sec 275 | Algae: 1199 | Sardine: 5 | Crab: 22 | Shark: 6 | Total: 1269
Simulated Sec 276 | Algae: 1202 | Sardine: 5 | Crab: 22 | Shark: 6 | Total: 1272
Simulated Sec 277 | Algae: 1202 | Sardine: 5 | Crab: 22 | Shark: 6 | Total: 1272
Simulated Sec 278 | Algae: 1202 | Sardine: 4 | Crab: 22 | Shark: 6 | Total: 1272
Simulated Sec 279 | Algae: 1202 | Sardine: 3 | Crab: 22 | Shark: 6 | Total: 1272
Simulated Sec 280 | Algae: 1207 | Sardine: 2 | Crab: 22 | Shark: 6 | Total: 1276
Simulated Sec 281 | Algae: 1210 | Sardine: 2 | Crab: 22 | Shark: 6 | Total: 1279
Simulated Sec 282 | Algae: 1210 | Sardine: 2 | Crab: 21 | Shark: 6 | Total: 1279
Simulated Sec 283 | Algae: 1210 | Sardine: 2 | Crab: 21 | Shark: 6 | Total: 1278
Simulated Sec 284 | Algae: 1213 | Sardine: 2 | Crab: 21 | Shark: 6 | Total: 1280
Simulated Sec 285 | Algae: 1257 | Sardine: 2 | Crab: 21 | Shark: 6 | Total: 1322
Simulated Sec 286 | Algae: 1345 | Sardine: 2 | Crab: 20 | Shark: 6 | Total: 1410
Simulated Sec 287 | Algae: 1416 | Sardine: 7 | Crab: 20 | Shark: 6 | Total: 1486
Simulated Sec 288 | Algae: 1424 | Sardine: 18 | Crab: 20 | Shark: 6 | Total: 1503
Simulated Sec 289 | Algae: 1412 | Sardine: 36 | Crab: 20 | Shark: 6 | Total: 1507
Simulated Sec 290 | Algae: 1429 | Sardine: 56 | Crab: 20 | Shark: 6 | Total: 1541
Simulated Sec 291 | Algae: 1526 | Sardine: 73 | Crab: 20 | Shark: 6 | Total: 1655
Simulated Sec 292 | Algae: 1570 | Sardine: 96 | Crab: 15 | Shark: 6 | Total: 1714
Simulated Sec 293 | Algae: 1629 | Sardine: 103 | Crab: 14 | Shark: 6 | Total: 1780
Simulated Sec 294 | Algae: 1666 | Sardine: 103 | Crab: 14 | Shark: 6 | Total: 1816
Simulated Sec 295 | Algae: 1682 | Sardine: 103 | Crab: 14 | Shark: 6 | Total: 1832
Simulated Sec 296 | Algae: 1765 | Sardine: 103 | Crab: 13 | Shark: 6 | Total: 1912
Simulated Sec 297 | Algae: 1757 | Sardine: 114 | Crab: 13 | Shark: 6 | Total: 1915
Simulated Sec 298 | Algae: 1782 | Sardine: 114 | Crab: 13 | Shark: 6 | Total: 1940
Simulated Sec 299 | Algae: 1783 | Sardine: 114 | Crab: 11 | Shark: 6 | Total: 1941
Simulated Sec 300 | Algae: 1783 | Sardine: 114 | Crab: 9 | Shark: 6 | Total: 1941
SUCCESS: Survived 5 minutes (simulated)!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fbff0838260, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fbea0001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fbea0013f30, refCount 1, unCloseable false]
Finished.
